"name","file_system","mount_point","size","computer","provided_by","computer.disk_space","computer.name","computer.os","computer.used_for"
"10.192.20.38:/ALQ_NFS_NEW","nfs","/backup_prd","12.0 TB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/mpathb1","ext4","/boot","975.9 MB","asnasoacp01_dr","","543,88","asnasoacp01_dr","Oracle Linux 7.6 (64-bit)","Disaster recovery"
"vmalqnasprd01:/palqdc/inst","nfs4","/palqdc/inst","10.0 GB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/dalqdi_dev_applmgr","nfs","/dalqdi/applmgr","800.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"vmalqnasprd01:/palqdi/applcsf","nfs4","/palqdi/applcsf","200.0 GB","asnaebscp03","","270","asnaebscp03","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/system-lv_db_local","ext4","/db","93.4 GB","asnaebsdv01","","31 369,47","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/talq3o_fmw","nfs4","/talq3o/fmw","150.0 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/system-lv_opt","ext4","/opt","975.9 MB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/talq5c_applcsf","nfs","/talq5c/applcsf","10.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/system-lv_tmp","ext4","/tmp","4.0 GB","asnaebsdp02","","21 711,33","asnaebsdp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_tmp","ext4","/tmp","4.8 GB","asnaebscp01","","359,25","asnaebscp01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq5i_inst","nfs4","/talq5i/inst","500.0 GB","asnaebsav01","","516,88","asnaebsav01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_db_home-lv_palq6o_oracle","ext4","/palq6o/oracle","24.5 GB","asnaebsdv01","","31 369,47","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/system-lv_var","ext4","/var","3.9 GB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.21.141:/salqpat/inst","nfs4","/salqpat/inst","50.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_cva","ext4","/cva","4.8 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"10.192.24.35:/palq6o_prod","nfs4","/palq6o","100.0 GB","asnasoacp01","","392,25","asnasoacp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_var","ext4","/var","4.8 GB","asnaebscp01_dr","","543,88","asnaebscp01_dr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/data_vg-lv_product","ext4","/palqdi/product","4.8 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/root_vg-lv_cva","xfs","/cva","5.0 GB","sana-vtxai01","","786","sana-vtxai01","Oracle Linux 7.6 (64-bit)","Integration"
"/dev/mapper/vg_app-lv_db","xfs","/db","50.0 GB","sana-vtxdi01","","1 036","sana-vtxdi01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/root_vg-var","xfs","/var","6.0 GB","sana-vtxap01","","786","sana-vtxap01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/mpathac1","ext4","/boot","476.2 MB","asnaebsdp02","","21 711,33","asnaebsdp02","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/dalqdi_dev/applmgr","nfs","/dalqdi/applmgr","800.0 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_catalog-lv_catalog","xfs","/catalog","199.9 GB","sana-catdv01","","704","sana-catdv01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq1o_admin","nfs4","/talq1o/admin","300.0 GB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"vmalqnasprd01:/palqdi/mtlog","nfs","/palqdi/mtlog","65.0 GB","asnaebscp01","","359,25","asnaebscp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","5.0 GB","sana-catdp01","","708","sana-catdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_var_crash","xfs","/var/crash","5.0 GB","sana-catdp01","","708","sana-catdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/system-lv_home","ext4","/home","1.9 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/talq5c/applcsf","nfs4","/talq5c/applcsf","10.0 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/vg_root-lv_var_log","xfs","/var/log","5.0 GB","sana-catdp01","","708","sana-catdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/system-lv_root","ext4","/","9.8 GB","asnaebsdv01","","31 369,47","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/talq5i_applmgr","nfs","/talq5i/applmgr","900.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","5.0 GB","sana-catdv01","","704","sana-catdv01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talqdt_dev_fmw","nfs4","/talqdt/fmw","100.0 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_db_local-lv_talq1o_oracle","ext4","/talq1o/oracle","19.6 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.46:/backup_nprd","nfs4","/backup","19.0 TB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_talqdo_local-lv_dalq13","ext4","/dalq13","102.2 GB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/rootvg-lv_root","xfs","/","70.0 GB","asnaebscp03","","270","asnaebscp03","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/data_vg-lv_inst","ext4","/palqdi/inst","196.7 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_var","xfs","/var","5.0 GB","sana-catdp01","","708","sana-catdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_var","ext4","/var","4.8 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/mpatha1","ext4","/boot","975.9 MB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"vmalqnasprd01:/interface_i_alqd","nfs","/interface/i_alqd","100.0 GB","asnaebsdp01","","36 335,37","asnaebsdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_app-lv_talqdt","xfs","/talqdt","149.9 GB","sana-vtxai01","","786","sana-vtxai01","Oracle Linux 7.6 (64-bit)","Integration"
"10.192.20.38:/dalqdc_dev_applcsf","nfs4","/dalqdc/applcsf","200.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/root_vg-lv_root","xfs","/","10.0 GB","sana-vtxdp01","","1 211","sana-vtxdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/mpathb1","ext4","/boot","975.9 MB","asnaebsdv01","","1 185,26","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/interface_j_alqd","nfs","/interface/j_alqd","100.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"vmalqnasprd01:/palqdi/applmgr","nfs4","/palqdi/applmgr","900.0 GB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/root_vg-lv_tmp","xfs","/tmp","5.0 GB","sana-vtxdi01","","1 036","sana-vtxdi01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/sda1","xfs","/boot","1014.0 MB","sana-vtxdi01","/dev/sda1","1 036","sana-vtxdi01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/system-lv_home","ext4","/home","975.9 MB","asnaebsdv01","","31 369,47","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/talq3o_ias","nfs4","/talq3o/ias","5.0 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/root_vg-lv_var","xfs","/var","6.0 GB","sana-vtxai01","","786","sana-vtxai01","Oracle Linux 7.6 (64-bit)","Integration"
"/dev/mapper/vg_root-lv_opt","ext4","/opt","4.8 GB","asnaebscp01","","359,25","asnaebscp01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq5c_applmgr","nfs4","/talq5c/applmgr","250.0 GB","asnaebsdv01","","31 369,47","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_root","ext4","/","9.7 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/talq5i_mtlog","nfs4","/talq5i/mtlog","65.0 GB","asnaebsav01","","516,88","asnaebsav01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_db_home-lv_palqdi_local","ext4","/palqdi/oracle","58.9 GB","asnaebsdp01","","36 335,37","asnaebsdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/system-lv_var","ext4","/var","5.8 GB","asnasoacp01","","392,25","asnasoacp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_db_local-lv_talq5c_oracle","ext4","/talq5c/oracle","19.6 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.21.141:/salqpat/product","nfs4","/salqpat/product","10.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_root","ext4","/","14.6 GB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/data_vg-lv_backup","ext4","/backup","5.4 TB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_app-lv_palqdi_oracle","ext4","/palqdi/oracle","17.6 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/ALQ_NFS_NEW","nfs","/backup_prd","12.0 TB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_var","ext4","/var","6.8 GB","asnaebscp01","","359,25","asnaebscp01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/dalqdi_dev/inst","nfs","/dalqdi/inst","150.0 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"vmalqnasprd01:/palqdc_applmgr","nfs","/palqdc/applmgr","250.0 GB","asnaebscp01","","359,25","asnaebscp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_home","ext4","/home","1.9 GB","asnaebscp01_dr","","543,88","asnaebscp01_dr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_catalog-lv_catalog_archieve","xfs","/catalog_archive","50.0 GB","sana-catdp01","","708","sana-catdp01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq1o_ias","nfs4","/talq1o/ias","5.0 GB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"vmalqnasprd01:/palqdi/mtlog","nfs4","/palqdi/mtlog","65.0 GB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_var_crash","ext4","/var/crash","4.8 GB","asnaebsdv01","","1 185,26","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/system-lv_opt","ext4","/opt","975.9 MB","asnaebsdp02","","21 711,33","asnaebsdp02","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq5c/applmgr","nfs4","/talq5c/applmgr","250.0 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/vg_root-lv_var_log","ext4","/var/log","4.8 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/system-lv_root","ext4","/","5.8 GB","asnaebsdp01","","36 335,37","asnaebsdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_opt","xfs","/opt","5.0 GB","sana-catdv01","","704","sana-catdv01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq5i_applmgr","nfs","/talq5i/applmgr","900.0 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_db_home-lv_db_local","ext4","/db","39.2 GB","asnaebsdp02","","21 711,33","asnaebsdp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/system-lv_var","ext4","/var","7.8 GB","asnaebsdp02","","21 711,33","asnaebsdp02","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.46:/backup_nprd","nfs4","/backup","19.0 TB","asnaebsdv01","","1 185,26","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.21.141:/salqpat/applcsf","nfs4","/salqpat/applcsf","50.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_talqdo_local-lv_installation","ext4","/talqdo_new","63.9 GB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.24.35:/ALQ_NFS_NEW","nfs","/backup","12.0 TB","asnaebsdp01","","36 335,37","asnaebsdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/rootvg-lv_root","ext4","/","14.6 GB","asnaebsav01","","516,88","asnaebsav01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/data_vg-lv_palq60","ext4","/palq6o","98.3 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/root_vg-lv_home","xfs","/home","5.0 GB","sana-vtxdp01","","1 211","sana-vtxdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/root_vg-lv_var_log","xfs","/var/log","5.0 GB","sana-vtxai01","","786","sana-vtxai01","Oracle Linux 7.6 (64-bit)","Integration"
"vmalqnasprd01:/interface_i_alqd","nfs4","/interface/i_alqd","100.0 GB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_home","ext4","/home","1.9 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/vg_app-lv_talqdt","xfs","/talqdt","149.9 GB","sana-vtxap01","","786","sana-vtxap01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/dalqdc_dev_appltmp","nfs4","/dalqdc/appltmp","5.0 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/interface_j_alqd","nfs","/interface/j_alqd","100.0 GB","asnaebsdv01","","31 369,47","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"vmalqnasprd01:/palqdi/applmgr","nfs4","/palqdi/applmgr","900.0 GB","asnaebscp03","","270","asnaebscp03","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/system-lv_home","ext4","/home","975.9 MB","asnaebsdp01","","36 335,37","asnaebsdp01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq3o_local","nfs4","/talq3o/local","5.0 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_var_log","ext4","/var/log","4.8 GB","asnaebsdv01","","1 185,26","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_opt","ext4","/opt","4.8 GB","asnaebsdv01","","1 185,26","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/talq5i_applcsf","nfs","/talq5i/applcsf","120.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_db-lv_db","xfs","/db","30.0 GB","sana-catdp01","","708","sana-catdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/system-lv_tmp","ext4","/tmp","4.9 GB","asnaebsdv01","","31 369,47","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/talq5i_product","nfs4","/talq5i/product","25.0 GB","asnaebsav01","","516,88","asnaebsav01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_db_home-lv_palqdt_oracle","ext4","/talqdo/oracle","24.5 GB","asnaebsdv01","","31 369,47","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.24.35:/ALQ_NFS_NEW","nfs","/backup","12.0 TB","asnaebsdp02","","21 711,33","asnaebsdp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/sda1","xfs","/boot","1014.0 MB","sana-vtxai01","/dev/sda1","786","sana-vtxai01","Oracle Linux 7.6 (64-bit)","Integration"
"/dev/mapper/vg_app-lv_palqdt","xfs","/palqdt","149.9 GB","sana-vtxai01","","786","sana-vtxai01","Oracle Linux 7.6 (64-bit)","Integration"
"10.192.20.38:/ALQ_NFS_NEW","nfs","/backup_prd","12.0 TB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"vmalqnasprd01:/palqdc/applcsf","nfs","/palqdc/applcsf","10.0 GB","asnaebscp01","","359,25","asnaebscp01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/dalqdi_dev/product","nfs","/dalqdi/product","15.0 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"vmalqnasprd01:/palqdc_product","nfs4","/palqdc/product","10.0 GB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_var","xfs","/var","5.0 GB","sana-catdv01","","704","sana-catdv01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq1o_shared","nfs4","/talq1o/shared_old_15aug20","90.0 GB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"vmalqnasprd01:/palqdi/product","nfs4","/palqdi/product","25.0 GB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_home","ext4","/home","1.9 GB","asnasoacp01_dr","","543,88","asnasoacp01_dr","Oracle Linux 7.6 (64-bit)","Disaster recovery"
"/dev/mapper/vg_root-lv_var_crash","ext4","/var/crash","4.8 GB","asnasoacp01_dr","","543,88","asnasoacp01_dr","Oracle Linux 7.6 (64-bit)","Disaster recovery"
"/dev/mapper/vg_root-lv_opt","ext4","/opt","1.9 GB","asnasoacp01_dr","","543,88","asnasoacp01_dr","Oracle Linux 7.6 (64-bit)","Disaster recovery"
"10.192.20.38:/talq5c/inst","nfs4","/talq5c/inst","10.0 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/vg_root-lv_var_log","ext4","/var/log","4.8 GB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq5i_applmgr","nfs4","/talq5i/applmgr","900.0 GB","asnaebsav01","","516,88","asnaebsav01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_db_home-lv_palq13_local","ext4","/palq13/oracle","29.4 GB","asnaebsdp02","","21 711,33","asnaebsdp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/system-lv_var","ext4","/var","5.8 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.46:/backup_nprd","nfs4","/backup","19.0 TB","asnaebsdv01","","31 369,47","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.21.141:/salqpat/applmgr","nfs4","/salqpat/applmgr","500.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_talqdo_local-talq1o_new","ext4","/talq1o_new","98.3 GB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_root","ext4","/","14.6 GB","asnaebscp01","","359,25","asnaebscp01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.24.35:/ALQ_NFS_NEW","nfs","/backup","12.0 TB","asnaebscp03","","270","asnaebscp03","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/data_vg-lv_palqdc_inst","ext4","/palqdc/inst","4.8 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_var","ext4","/var","5.3 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_app-lv_db","xfs","/db","50.0 GB","sana-vtxdp01","","1 211","sana-vtxdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/root_vg-lv_var_log","xfs","/var/log","5.0 GB","sana-vtxdp01","","1 211","sana-vtxdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/mpatha1","ext4","/boot","476.2 MB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/dalqdc_dev_inst","nfs4","/dalqdc/inst","25.0 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/system-lv_cva","ext4","/cva","14.6 GB","asnaebsdp02","","21 711,33","asnaebsdp02","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/salqpat/applmgr","nfs","/salqpat/applmgr","500.0 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"vmalqnasprd01:/palqdi/inst","nfs4","/palqdi/inst","500.0 GB","asnaebscp03","","270","asnaebscp03","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_var_crash","ext4","/var/crash","4.8 GB","asnaebscp01","","359,25","asnaebscp01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq3o_shared","nfs4","/talq3o/shared","5.0 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/vg_root-lv_home","xfs","/home","5.0 GB","sana-catdv01","","704","sana-catdv01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/root_vg-lv_var","xfs","/var","6.0 GB","sana-vtxdi01","","1 036","sana-vtxdi01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/system-lv_root","ext4","/","14.7 GB","asnaebsdp02","","21 711,33","asnaebsdp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_tmp","ext4","/tmp","5.8 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"10.192.20.38:/talq5i_applcsf","nfs4","/talq5i/applcsf","120.0 GB","asnaebsav01","","516,88","asnaebsav01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.38:/talq5i_product","nfs4","/talq5i/product","25.0 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/vg_db_home-lv_talq5i_local","ext4","/talq5i","44.6 GB","asnaebsdv01","","31 369,47","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.20.46:/backup_nprd","nfs4","/backup","19.0 TB","sana-vtxdi01","","1 036","sana-vtxdi01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/vg_root-lv_cva","ext4","/cva","4.8 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"10.192.24.35:/ALQ_NFS_NEW","nfs4","/backup","12.0 TB","asnasoacp01","","392,25","asnasoacp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_cva","ext4","/cva","4.8 GB","asnaebscp01_dr","","543,88","asnaebscp01_dr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/root_vg-cva","xfs","/cva","5.0 GB","sana-vtxap01","","786","sana-vtxap01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/mpatha1","ext4","/boot","975.9 MB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/ALQ_NFS_NEW","nfs","/backup_prd","12.0 TB","sana-catdv01","","704","sana-catdv01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/root_vg-lv_root","xfs","/","10.0 GB","sana-vtxai01","","786","sana-vtxai01","Oracle Linux 7.6 (64-bit)","Integration"
